image_id,accuracy,f1,jaccard,recall,precision
ISIC_0000132,0.9876556396484375,0.8804138950480415,0.7863744388698178,0.9993288590604027,0.7867899603698811
ISIC_0016016,0.8848114013671875,0.7332791576864643,0.5788798393395068,0.9968299711815563,0.5799474654892975
ISIC_0013054,0.994415283203125,0.6990131578947368,0.5372945638432364,0.5837912087912088,0.8709016393442623
ISIC_0015078,0.784271240234375,0.8234603666150542,0.6999002356137632,0.9799102499331332,0.7100893722407666
ISIC_0013966,0.7186126708984375,0.15813741154987448,0.08585733406037774,1.0,0.08585733406037774
ISIC_0012324,0.95849609375,0.7260273972602741,0.5698924731182796,1.0,0.5698924731182796
ISIC_0015016,0.8748931884765625,0.8907863013333688,0.8030790661927178,0.9954154386591647,0.8060604599585363
ISIC_0015627,0.966827392578125,0.8692566754871301,0.7687480055313265,0.999308628318584,0.7691570881226054
ISIC_0010249,0.9249420166015625,0.9341331797913793,0.8764070351758794,0.8796116504854369,0.9958602181236795
ISIC_0009909,0.9765625,0.9394321766561514,0.8857822724568709,0.8910165307801631,0.9934117254607623
ISIC_0015401,0.94134521484375,0.8871800892228223,0.7972359953581601,0.9998676898650437,0.7973201097277907
ISIC_0014919,0.9802703857421875,0.946757257566399,0.8988974900304949,1.0,0.8988974900304949
ISIC_0013160,0.9741363525390625,0.9205158264947246,0.8527367506516073,0.9604657990018592,0.8837565280028813
ISIC_0015166,0.900177001953125,0.9013897681709927,0.8204818615882773,0.9685151593677118,0.8429658866647871
ISIC_0013635,0.962493896484375,0.7584037743267152,0.6108296390120329,0.8784153005464481,0.6672431684538223
ISIC_0010461,0.9848480224609375,0.9394622934828996,0.8858358243274316,0.9957353321271647,0.8892094633583382
ISIC_0010202,0.969207763671875,0.9782482160950265,0.9574225673052579,0.999845764018949,0.9575639916436304
ISIC_0014964,0.9015350341796875,0.8920415572248339,0.8051218554646211,0.9997749943748594,0.8052677681457093
ISIC_0010474,0.99530029296875,0.963324601095499,0.9292441994027107,0.9477507029053421,0.9794188861985472
ISIC_0014698,0.9871368408203125,0.9364205445357869,0.8804424904268898,0.9943937209674836,0.8848346636259977
ISIC_0013416,0.997894287109375,0.9148148148148149,0.8430034129692833,0.8546712802768166,0.9840637450199203
ISIC_0010435,0.96435546875,0.8255935493504555,0.7029879211697394,0.9892646269457863,0.7083920563741192
ISIC_0008879,0.99853515625,0.9765853658536585,0.9542421353670162,0.9690222652468539,0.984267453294002
ISIC_0016013,0.990142822265625,0.880458919319023,0.7864462809917355,0.9920767306088407,0.7914171656686627
ISIC_0010003,0.9930267333984375,0.94053350683149,0.8877425693932695,0.993949394939494,0.8925660656952334
ISIC_0011373,0.9681243896484375,0.9791427458889543,0.9591377657805684,0.9814651721377101,0.9768312847381317
ISIC_0000391,0.9380035400390625,0.9124824986537424,0.8390508635715418,0.8492442163505873,0.9858964811022156
ISIC_0016019,0.9929656982421875,0.9220625528317836,0.8553952321204517,0.9400206825232679,0.904777704047777
ISIC_0010568,0.9503021240234375,0.951576693774996,0.907626421622848,0.9437055822594438,0.9595802098950524
ISIC_0002206,0.99237060546875,0.9252392344497608,0.860879243183083,0.946177370030581,0.9052077238150965
ISIC_0015023,0.9602203369140625,0.892454931727239,0.8057955899880811,0.8060958342648483,0.9995379781925707
ISIC_0010360,0.970428466796875,0.9414041240853843,0.8892950988232606,0.9217288336293665,0.9619377162629758
ISIC_0015250,0.9852447509765625,0.960978168758323,0.9248873698928072,0.9994963485268195,0.9253186198321417
